1		3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	
				Deklarationen SPS	1114																																								
Version	c	AG	Gewerk	Symbol	Typ	Objekt/Bereich	Kommentar	Zusatzkommentar	dez. Peripherie	Peripherie/Quelle	Konditionierung	Signalart	Priorität	Startwert	Bereich min	Bereich max	Einheit	DB	DBB	DBX	ParseCode	Objekt	Objektdeklaration	Symbolkommentar	Symbol	Datentyp	Gruppe	Adresse	ALG Meldenummer	ALG Variable	ALG BitNr	ALG Meldeklasse	ALG Meldeart	ALG Meldegruppe	ALG Meldetext	ALG Störort	ALG MSR	ALG Zusatztext	ALG Prozesswert	ALG Einzelquit	ALG Group Name	ALG Group VarState	ALG Group VarQuit	ALG Group Dekl	Bemerkung
1		ZEN	Belebung	E_BB_SHL_G3_Ein	BOOL	Belebung - Schallhaubenlüfter Gebläse 3	Betrieb		3	E 14.3		M	B					DB100	6	3		BB_SHL_G3	KAO_BB_SHL_G3	10051						KAO_ZEN_DB100_DBB6	3	Information	Betrieb	KAO_BB_SHL_G3_ALG_GRP	Belebung - Schallhaubenlüfter Gebläse 3 - Betrieb	Belebung	BB_SHL_G3	E 14.3	33116			KAO_BB_SHL_G3_ALG_GRP_S	KAO_BB_SHL_G3_ALG_GRP_Q	x	
1		ZEN	Belebung	E_BB_SHL_G3_St	BOOL	Belebung - Schallhaubenlüfter Gebläse 3	Störung		3	E 14.4		M	S2					DB100	6	4		BB_SHL_G3	KAO_BB_SHL_G3	10052						KAO_ZEN_DB100_DBB6	4	Störung	Fehler	KAO_BB_SHL_G3_ALG_GRP	Belebung - Schallhaubenlüfter Gebläse 3 - Störung	Belebung	BB_SHL_G3	E 14.4	33116			KAO_BB_SHL_G3_ALG_GRP_S	KAO_BB_SHL_G3_ALG_GRP_Q		
1		ZEN	Belebung	E_BB_AV_Ein	BOOL	Belebung - Gebläsestation - Abluftventilator	Betrieb		3	E 14.5		M	B					DB100	6	5		BB_AV	KAO_BB_AV	10053						KAO_ZEN_DB100_DBB6	5	Information	Betrieb	KAO_BB_AV_ALG_GRP	Belebung - Gebläsestation - Abluftventilator - Betrieb	Belebung	BB_AV	E 14.5	33122			KAO_BB_AV_ALG_GRP_S	KAO_BB_AV_ALG_GRP_Q	x	
1		ZEN	Belebung	E_BB_AV_St	BOOL	Belebung - Gebläsestation - Abluftventilator	Störung		3	E 14.6		M	S2					DB100	6	6		BB_AV	KAO_BB_AV	10054						KAO_ZEN_DB100_DBB6	6	Störung	Fehler	KAO_BB_AV_ALG_GRP	Belebung - Gebläsestation - Abluftventilator - Störung	Belebung	BB_AV	E 14.6	33122			KAO_BB_AV_ALG_GRP_S	KAO_BB_AV_ALG_GRP_Q		
1		ZEN	Belebung	E_BB_AV_AF_St	BOOL	Belebung - Gebläsestation - Abluftventilator	Steuersicherung ausgelöst		3	E 14.7	i	M	S2					DB100	6	7		BB_AV	KAO_BB_AV	10055						KAO_ZEN_DB100_DBB6	7	Störung	Fehler	KAO_BB_AV_ALG_GRP	Belebung - Gebläsestation - Abluftventilator - Steuersicherung ausgelöst	Belebung	BB_AV	E 14.7	33122			KAO_BB_AV_ALG_GRP_S	KAO_BB_AV_ALG_GRP_Q		
1		ZEN	Belebung	E_BB_RT	BOOL	Belebung - Gebläsestation - Raumthermostat	Grenztemperatur erreicht		3	E 15.0		M	W					DB100	7	0		BB_AV	KAO_BB_AV	33112		Vorzeichenloser 8-Bit Wert	ZEN_Meldungen	DB100,DBB7	10056	KAO_ZEN_DB100_DBB7	0	Störung	Warnung	KAO_BB_AV_ALG_GRP	Belebung - Gebläsestation - Raumthermostat - Grenztemperatur erreicht	Belebung	BB_AV	E 15.0	33122			KAO_BB_AV_ALG_GRP_S	KAO_BB_AV_ALG_GRP_Q		
1		ZEN	Belebung	E_BB1_SR_K_Ein	BOOL	Becken 1 - Druckluftkompressor Schlammrückführung	Betrieb		3	E 15.1		M	B					DB100	7	1		BB1_SR_K	KAO_BB1_SR_K	10057						KAO_ZEN_DB100_DBB7	1	Information	Betrieb	KAO_BB1_SR_K_ALG_GRP	Becken 1 - Druckluftkompressor Schlammrückführung - Betrieb	Belebung	BB1_SR_K	E 15.1	48348			KAO_BB1_SR_K_ALG_GRP_S	KAO_BB1_SR_K_ALG_GRP_Q	x	
1		ZEN	Belebung	E_BB1_SR_K_St	BOOL	Becken 1 - Druckluftkompressor Schlammrückführung	Störung		3	E 15.2		M	S2					DB100	7	2		BB1_SR_K	KAO_BB1_SR_K	10058						KAO_ZEN_DB100_DBB7	2	Störung	Fehler	KAO_BB1_SR_K_ALG_GRP	Becken 1 - Druckluftkompressor Schlammrückführung - Störung	Belebung	BB1_SR_K	E 15.2	48348			KAO_BB1_SR_K_ALG_GRP_S	KAO_BB1_SR_K_ALG_GRP_Q		
1		ZEN	Belebung	E_BB1_SR_K_AF_St	BOOL	Becken 1 - Druckluftkompressor Schlammrückführung	Steuersicherung ausgelöst		3	E 15.3	i	M	S2					DB100	7	3		BB1_SR_K	KAO_BB1_SR_K	10059						KAO_ZEN_DB100_DBB7	3	Störung	Fehler	KAO_BB1_SR_K_ALG_GRP	Becken 1 - Druckluftkompressor Schlammrückführung - Steuersicherung ausgelöst	Belebung	BB1_SR_K	E 15.3	48348			KAO_BB1_SR_K_ALG_GRP_S	KAO_BB1_SR_K_ALG_GRP_Q		
1		ZEN	Belebung	E_BB_LS1_EA	BOOL	Belebung - Gebläsestation - Luftwegschieber 1	Endlage Auf		3	E 15.4		M	B					DB100	7	4		BB_LS1	KAO_BB_LS1	10060						KAO_ZEN_DB100_DBB7	4	Information	Betrieb	KAO_BB_LS1_ALG_GRP	Belebung - Gebläsestation - Luftwegschieber 1 - Endlage Auf	Belebung	BB_LS1	E 15.4	33131			KAO_BB_LS1_ALG_GRP_S	KAO_BB_LS1_ALG_GRP_Q	x	
1		ZEN	Belebung	E_BB_LS1_EZ	BOOL	Belebung - Gebläsestation - Luftwegschieber 1	Endlage Zu		3	E 15.5		M	B					DB100	7	5		BB_LS1	KAO_BB_LS1	10061						KAO_ZEN_DB100_DBB7	5	Information	Betrieb	KAO_BB_LS1_ALG_GRP	Belebung - Gebläsestation - Luftwegschieber 1 - Endlage Zu	Belebung	BB_LS1	E 15.5	33131			KAO_BB_LS1_ALG_GRP_S	KAO_BB_LS1_ALG_GRP_Q		
1		ZEN	Belebung	E_BB_LS1_St	BOOL	Belebung - Gebläsestation - Luftwegschieber 1	Störung		3	E 15.6		M	S2					DB100	7	6		BB_LS1	KAO_BB_LS1	10062						KAO_ZEN_DB100_DBB7	6	Störung	Fehler	KAO_BB_LS1_ALG_GRP	Belebung - Gebläsestation - Luftwegschieber 1 - Störung	Belebung	BB_LS1	E 15.6	33131			KAO_BB_LS1_ALG_GRP_S	KAO_BB_LS1_ALG_GRP_Q		
1		ZEN	Belebung	E_BB_LS1_Bed_vOrt	BOOL	Belebung - Gebläsestation - Luftwegschieber 1	vor-Ort-Hand		3	E 15.7		M	U					DB100	7	7		BB_LS1	KAO_BB_LS1	10063						KAO_ZEN_DB100_DBB7	7	Information	Operation	KAO_BB_LS1_ALG_GRP	Belebung - Gebläsestation - Luftwegschieber 1 - vor-Ort-Hand	Belebung	BB_LS1	E 15.7	33131			KAO_BB_LS1_ALG_GRP_S	KAO_BB_LS1_ALG_GRP_Q		
1		ZEN	Belebung	E_BB_LS1_Bed_Fern	BOOL	Belebung - Gebläsestation - Luftwegschieber 1	vor-Ort-Fern		3	E 16.0		M	U					DB100	8	0		BB_LS1	KAO_BB_LS1	33129		Vorzeichenloser 8-Bit Wert	ZEN_Meldungen	DB100,DBB8	10064	KAO_ZEN_DB100_DBB8	0	Information	Operation	KAO_BB_LS1_ALG_GRP	Belebung - Gebläsestation - Luftwegschieber 1 - vor-Ort-Fern	Belebung	BB_LS1	E 16.0	33131			KAO_BB_LS1_ALG_GRP_S	KAO_BB_LS1_ALG_GRP_Q		
1		ZEN	Belebung	E_BB_LS1_AF_St	BOOL	Belebung - Gebläsestation - Luftwegschieber 1	Steuersicherung ausgelöst		3	E 16.1	i	M	S2					DB100	8	1		BB_LS1	KAO_BB_LS1	10065						KAO_ZEN_DB100_DBB8	1	Störung	Fehler	KAO_BB_LS1_ALG_GRP	Belebung - Gebläsestation - Luftwegschieber 1 - Steuersicherung ausgelöst	Belebung	BB_LS1	E 16.1	33131			KAO_BB_LS1_ALG_GRP_S	KAO_BB_LS1_ALG_GRP_Q		
1		ZEN	Belebung	E_BB_LS2_EA	BOOL	Belebung - Gebläsestation - Luftwegschieber 2	Endlage Auf		3	E 16.2		M	B					DB100	8	2		BB_LS2	KAO_BB_LS2	10066						KAO_ZEN_DB100_DBB8	2	Information	Betrieb	KAO_BB_LS2_ALG_GRP	Belebung - Gebläsestation - Luftwegschieber 2 - Endlage Auf	Belebung	BB_LS2	E 16.2	33142			KAO_BB_LS2_ALG_GRP_S	KAO_BB_LS2_ALG_GRP_Q	x	
1		ZEN	Belebung	E_BB_LS2_EZ	BOOL	Belebung - Gebläsestation - Luftwegschieber 2	Endlage Zu		3	E 16.3		M	B					DB100	8	3		BB_LS2	KAO_BB_LS2	10067						KAO_ZEN_DB100_DBB8	3	Information	Betrieb	KAO_BB_LS2_ALG_GRP	Belebung - Gebläsestation - Luftwegschieber 2 - Endlage Zu	Belebung	BB_LS2	E 16.3	33142			KAO_BB_LS2_ALG_GRP_S	KAO_BB_LS2_ALG_GRP_Q		
1		ZEN	Belebung	E_BB_LS2_St	BOOL	Belebung - Gebläsestation - Luftwegschieber 2	Störung		3	E 16.4		M	S2					DB100	8	4		BB_LS2	KAO_BB_LS2	10068						KAO_ZEN_DB100_DBB8	4	Störung	Fehler	KAO_BB_LS2_ALG_GRP	Belebung - Gebläsestation - Luftwegschieber 2 - Störung	Belebung	BB_LS2	E 16.4	33142			KAO_BB_LS2_ALG_GRP_S	KAO_BB_LS2_ALG_GRP_Q		
1		ZEN	Belebung	E_BB_LS2_Bed_vOrt	BOOL	Belebung - Gebläsestation - Luftwegschieber 2	vor-Ort-Hand		3	E 16.5		M	U					DB100	8	5		BB_LS2	KAO_BB_LS2	10069						KAO_ZEN_DB100_DBB8	5	Information	Operation	KAO_BB_LS2_ALG_GRP	Belebung - Gebläsestation - Luftwegschieber 2 - vor-Ort-Hand	Belebung	BB_LS2	E 16.5	33142			KAO_BB_LS2_ALG_GRP_S	KAO_BB_LS2_ALG_GRP_Q		
1		ZEN	Belebung	E_BB_LS2_Bed_Fern	BOOL	Belebung - Gebläsestation - Luftwegschieber 2	vor-Ort-Fern		3	E 16.6		M	U					DB100	8	6		BB_LS2	KAO_BB_LS2	10070						KAO_ZEN_DB100_DBB8	6	Information	Operation	KAO_BB_LS2_ALG_GRP	Belebung - Gebläsestation - Luftwegschieber 2 - vor-Ort-Fern	Belebung	BB_LS2	E 16.6	33142			KAO_BB_LS2_ALG_GRP_S	KAO_BB_LS2_ALG_GRP_Q		
1		ZEN	Belebung	E_BB_LS2_AF_St	BOOL	Belebung - Gebläsestation - Luftwegschieber 2	Steuersicherung ausgelöst		3	E 16.7	i	M	S2					DB100	8	7		BB_LS2	KAO_BB_LS2	10071						KAO_ZEN_DB100_DBB8	7	Störung	Fehler	KAO_BB_LS2_ALG_GRP	Belebung - Gebläsestation - Luftwegschieber 2 - Steuersicherung ausgelöst	Belebung	BB_LS2	E 16.7	33142			KAO_BB_LS2_ALG_GRP_S	KAO_BB_LS2_ALG_GRP_Q		
1		ZEN	Belebung	E_BB1_RZP1_Ein	BOOL	Becken 1 - Rezipumpe 1	Betrieb		3	E 17.0		M	B					DB100	9	0		BB1_RZP1	KAO_BB1_RZP1	33139		Vorzeichenloser 8-Bit Wert	ZEN_Meldungen	DB100,DBB9	10072	KAO_ZEN_DB100_DBB9	0	Information	Betrieb	KAO_BB1_RZP1_ALG_GRP	Becken 1 - Rezipumpe 1 - Betrieb	Belebung	BB1_RZP1	E 17.0	33152			KAO_BB1_RZP1_ALG_GRP_S	KAO_BB1_RZP1_ALG_GRP_Q	x	
1		ZEN	Belebung	E_BB1_RZP1_St	BOOL	Becken 1 - Rezipumpe 1	Störung		3	E 17.1		M	S2					DB100	9	1		BB1_RZP1	KAO_BB1_RZP1	10073						KAO_ZEN_DB100_DBB9	1	Störung	Fehler	KAO_BB1_RZP1_ALG_GRP	Becken 1 - Rezipumpe 1 - Störung	Belebung	BB1_RZP1	E 17.1	33152			KAO_BB1_RZP1_ALG_GRP_S	KAO_BB1_RZP1_ALG_GRP_Q		
1		ZEN	Belebung	E_BB1_RZP1_Bed_vOrt	BOOL	Becken 1 - Rezipumpe 1	vor-Ort-Hand		3	E 17.2		M	U					DB100	9	2		BB1_RZP1	KAO_BB1_RZP1	10074						KAO_ZEN_DB100_DBB9	2	Information	Operation	KAO_BB1_RZP1_ALG_GRP	Becken 1 - Rezipumpe 1 - vor-Ort-Hand	Belebung	BB1_RZP1	E 17.2	33152			KAO_BB1_RZP1_ALG_GRP_S	KAO_BB1_RZP1_ALG_GRP_Q		
1		ZEN	Belebung	E_BB1_RZP1_Bed_Fern	BOOL	Becken 1 - Rezipumpe 1	vor-Ort-Fern		3	E 17.3		M	U					DB100	9	3		BB1_RZP1	KAO_BB1_RZP1	10075						KAO_ZEN_DB100_DBB9	3	Information	Operation	KAO_BB1_RZP1_ALG_GRP	Becken 1 - Rezipumpe 1 - vor-Ort-Fern	Belebung	BB1_RZP1	E 17.3	33152			KAO_BB1_RZP1_ALG_GRP_S	KAO_BB1_RZP1_ALG_GRP_Q		
1		ZEN	Belebung	E_BB1_RZP1_AF_St	BOOL	Becken 1 - Rezipumpe 1	Steuersicherung ausgelöst		3	E 17.4	i	M	S2					DB100	9	4		BB1_RZP1	KAO_BB1_RZP1	10076						KAO_ZEN_DB100_DBB9	4	Störung	Fehler	KAO_BB1_RZP1_ALG_GRP	Becken 1 - Rezipumpe 1 - Steuersicherung ausgelöst	Belebung	BB1_RZP1	E 17.4	33152			KAO_BB1_RZP1_ALG_GRP_S	KAO_BB1_RZP1_ALG_GRP_Q		
1		ZEN	Belebung	E_BB1_RZP2_Ein	BOOL	Becken 1 - Rezipumpe 2	Betrieb		3	E 17.5		M	B					DB100	9	5		BB1_RZP2	KAO_BB1_RZP2	10077						KAO_ZEN_DB100_DBB9	5	Information	Betrieb	KAO_BB1_RZP2_ALG_GRP	Becken 1 - Rezipumpe 2 - Betrieb	Belebung	BB1_RZP2	E 17.5	33162			KAO_BB1_RZP2_ALG_GRP_S	KAO_BB1_RZP2_ALG_GRP_Q	x	
1		ZEN	Belebung	E_BB1_RZP2_St	BOOL	Becken 1 - Rezipumpe 2	Störung		3	E 17.6		M	S2					DB100	9	6		BB1_RZP2	KAO_BB1_RZP2	10078						KAO_ZEN_DB100_DBB9	6	Störung	Fehler	KAO_BB1_RZP2_ALG_GRP	Becken 1 - Rezipumpe 2 - Störung	Belebung	BB1_RZP2	E 17.6	33162			KAO_BB1_RZP2_ALG_GRP_S	KAO_BB1_RZP2_ALG_GRP_Q		
1		ZEN	Belebung	E_BB1_RZP2_Bed_vOrt	BOOL	Becken 1 - Rezipumpe 2	vor-Ort-Hand		3	E 17.7		M	U					DB100	9	7		BB1_RZP2	KAO_BB1_RZP2	10079						KAO_ZEN_DB100_DBB9	7	Information	Operation	KAO_BB1_RZP2_ALG_GRP	Becken 1 - Rezipumpe 2 - vor-Ort-Hand	Belebung	BB1_RZP2	E 17.7	33162			KAO_BB1_RZP2_ALG_GRP_S	KAO_BB1_RZP2_ALG_GRP_Q		
1		ZEN	Belebung	E_BB1_RZP2_Bed_Fern	BOOL	Becken 1 - Rezipumpe 2	vor-Ort-Fern		3	E 18.0		M	U					DB100	10	0		BB1_RZP2	KAO_BB1_RZP2	33156		Vorzeichenloser 8-Bit Wert	ZEN_Meldungen	DB100,DBB10	10080	KAO_ZEN_DB100_DBB10	0	Information	Operation	KAO_BB1_RZP2_ALG_GRP	Becken 1 - Rezipumpe 2 - vor-Ort-Fern	Belebung	BB1_RZP2	E 18.0	33162			KAO_BB1_RZP2_ALG_GRP_S	KAO_BB1_RZP2_ALG_GRP_Q		
1		ZEN	Belebung	E_BB1_RZP2_AF_St	BOOL	Becken 1 - Rezipumpe 2	Steuersicherung ausgelöst		3	E 18.1	i	M	S2					DB100	10	1		BB1_RZP2	KAO_BB1_RZP2	10081						KAO_ZEN_DB100_DBB10	1	Störung	Fehler	KAO_BB1_RZP2_ALG_GRP	Becken 1 - Rezipumpe 2 - Steuersicherung ausgelöst	Belebung	BB1_RZP2	E 18.1	33162			KAO_BB1_RZP2_ALG_GRP_S	KAO_BB1_RZP2_ALG_GRP_Q		
1		ZEN	Belebung	E_BB1_UeSP_Ein	BOOL	Becken 1 - ÜSS-Pumpe	Betrieb		3	E 18.2		M	B					DB100	10	2		BB1_UeSP	KAO_BB1_UeSP	10082						KAO_ZEN_DB100_DBB10	2	Information	Betrieb	KAO_BB1_UeSP_ALG_GRP	Becken 1 - ÜSS-Pumpe - Betrieb	Belebung	BB1_UeSP	E 18.2	33172			KAO_BB1_UeSP_ALG_GRP_S	KAO_BB1_UeSP_ALG_GRP_Q	x	
1		ZEN	Belebung	E_BB1_UeSP_St	BOOL	Becken 1 - ÜSS-Pumpe	Störung		3	E 18.3		M	S2					DB100	10	3		BB1_UeSP	KAO_BB1_UeSP	10083						KAO_ZEN_DB100_DBB10	3	Störung	Fehler	KAO_BB1_UeSP_ALG_GRP	Becken 1 - ÜSS-Pumpe - Störung	Belebung	BB1_UeSP	E 18.3	33172			KAO_BB1_UeSP_ALG_GRP_S	KAO_BB1_UeSP_ALG_GRP_Q		
1		ZEN	Belebung	E_BB1_UeSP_Bed_vOrt	BOOL	Becken 1 - ÜSS-Pumpe	vor-Ort-Hand		3	E 18.4		M	U					DB100	10	4		BB1_UeSP	KAO_BB1_UeSP	10084						KAO_ZEN_DB100_DBB10	4	Information	Operation	KAO_BB1_UeSP_ALG_GRP	Becken 1 - ÜSS-Pumpe - vor-Ort-Hand	Belebung	BB1_UeSP	E 18.4	33172			KAO_BB1_UeSP_ALG_GRP_S	KAO_BB1_UeSP_ALG_GRP_Q		
1		ZEN	Belebung	E_BB1_UeSP_Bed_Fern	BOOL	Becken 1 - ÜSS-Pumpe	vor-Ort-Fern		3	E 18.5		M	U					DB100	10	5		BB1_UeSP	KAO_BB1_UeSP	10085						KAO_ZEN_DB100_DBB10	5	Information	Operation	KAO_BB1_UeSP_ALG_GRP	Becken 1 - ÜSS-Pumpe - vor-Ort-Fern	Belebung	BB1_UeSP	E 18.5	33172			KAO_BB1_UeSP_ALG_GRP_S	KAO_BB1_UeSP_ALG_GRP_Q		
1		ZEN	Belebung	E_BB1_UeSP_AF_St	BOOL	Becken 1 - ÜSS-Pumpe	Steuersicherung ausgelöst		3	E 18.6	i	M	S2					DB100	10	6		BB1_UeSP	KAO_BB1_UeSP	10086						KAO_ZEN_DB100_DBB10	6	Störung	Fehler	KAO_BB1_UeSP_ALG_GRP	Becken 1 - ÜSS-Pumpe - Steuersicherung ausgelöst	Belebung	BB1_UeSP	E 18.6	33172			KAO_BB1_UeSP_ALG_GRP_S	KAO_BB1_UeSP_ALG_GRP_Q		
1		ZEN	Belebung	E_BB1_AS1_EA	BOOL	Becken 1 - Ablaufschieber 1	Endlage Auf		3	E 18.7		M	B					DB100	10	7		BB1_AS1	KAO_BB1_AS1	10087						KAO_ZEN_DB100_DBB10	7	Information	Betrieb	KAO_BB1_AS1_ALG_GRP	Becken 1 - Ablaufschieber 1 - Endlage Auf	Belebung	BB1_AS1	E 18.7	33181			KAO_BB1_AS1_ALG_GRP_S	KAO_BB1_AS1_ALG_GRP_Q	x	
1		ZEN	Belebung	E_BB1_AS1_EZ	BOOL	Becken 1 - Ablaufschieber 1	Endlage Zu		3	E 19.0		M	B					DB100	11	0		BB1_AS1	KAO_BB1_AS1	33169		Vorzeichenloser 8-Bit Wert	ZEN_Meldungen	DB100,DBB11	10088	KAO_ZEN_DB100_DBB11	0	Information	Betrieb	KAO_BB1_AS1_ALG_GRP	Becken 1 - Ablaufschieber 1 - Endlage Zu	Belebung	BB1_AS1	E 19.0	33181			KAO_BB1_AS1_ALG_GRP_S	KAO_BB1_AS1_ALG_GRP_Q		
1		ZEN	Belebung	E_BB1_AS1_St	BOOL	Becken 1 - Ablaufschieber 1	Störung		3	E 19.1		M	S2					DB100	11	1		BB1_AS1	KAO_BB1_AS1	10089						KAO_ZEN_DB100_DBB11	1	Störung	Fehler	KAO_BB1_AS1_ALG_GRP	Becken 1 - Ablaufschieber 1 - Störung	Belebung	BB1_AS1	E 19.1	33181			KAO_BB1_AS1_ALG_GRP_S	KAO_BB1_AS1_ALG_GRP_Q		
1		ZEN	Belebung	E_BB1_AS1_Bed_vOrt	BOOL	Becken 1 - Ablaufschieber 1	vor-Ort-Hand		3	E 19.2		M	U					DB100	11	2		BB1_AS1	KAO_BB1_AS1	10090						KAO_ZEN_DB100_DBB11	2	Information	Operation	KAO_BB1_AS1_ALG_GRP	Becken 1 - Ablaufschieber 1 - vor-Ort-Hand	Belebung	BB1_AS1	E 19.2	33181			KAO_BB1_AS1_ALG_GRP_S	KAO_BB1_AS1_ALG_GRP_Q		
1		ZEN	Belebung	E_BB1_AS1_Bed_Fern	BOOL	Becken 1 - Ablaufschieber 1	vor-Ort-Fern		3	E 19.3		M	U					DB100	11	3		BB1_AS1	KAO_BB1_AS1	10091						KAO_ZEN_DB100_DBB11	3	Information	Operation	KAO_BB1_AS1_ALG_GRP	Becken 1 - Ablaufschieber 1 - vor-Ort-Fern	Belebung	BB1_AS1	E 19.3	33181			KAO_BB1_AS1_ALG_GRP_S	KAO_BB1_AS1_ALG_GRP_Q		
1		ZEN	Belebung	E_BB1_AS1_AF_St	BOOL	Becken 1 - Ablaufschieber 1	Steuersicherung ausgelöst		3	E 19.4	i	M	S2					DB100	11	4		BB1_AS1	KAO_BB1_AS1	10092						KAO_ZEN_DB100_DBB11	4	Störung	Fehler	KAO_BB1_AS1_ALG_GRP	Becken 1 - Ablaufschieber 1 - Steuersicherung ausgelöst	Belebung	BB1_AS1	E 19.4	33181			KAO_BB1_AS1_ALG_GRP_S	KAO_BB1_AS1_ALG_GRP_Q		
1		ZEN	Belebung	E_BB1_AS2_EA	BOOL	Becken 1 - Ablaufschieber 2	Endlage Auf		3	E 19.5		M	B					DB100	11	5		BB1_AS2	KAO_BB1_AS2	10093						KAO_ZEN_DB100_DBB11	5	Information	Betrieb	KAO_BB1_AS2_ALG_GRP	Becken 1 - Ablaufschieber 2 - Endlage Auf	Belebung	BB1_AS2	E 19.5	33192			KAO_BB1_AS2_ALG_GRP_S	KAO_BB1_AS2_ALG_GRP_Q	x	
1		ZEN	Belebung	E_BB1_AS2_EZ	BOOL	Becken 1 - Ablaufschieber 2	Endlage Zu		3	E 19.6		M	B					DB100	11	6		BB1_AS2	KAO_BB1_AS2	10094						KAO_ZEN_DB100_DBB11	6	Information	Betrieb	KAO_BB1_AS2_ALG_GRP	Becken 1 - Ablaufschieber 2 - Endlage Zu	Belebung	BB1_AS2	E 19.6	33192			KAO_BB1_AS2_ALG_GRP_S	KAO_BB1_AS2_ALG_GRP_Q		
1		ZEN	Belebung	E_BB1_AS2_St	BOOL	Becken 1 - Ablaufschieber 2	Störung		3	E 19.7		M	S2					DB100	11	7		BB1_AS2	KAO_BB1_AS2	10095						KAO_ZEN_DB100_DBB11	7	Störung	Fehler	KAO_BB1_AS2_ALG_GRP	Becken 1 - Ablaufschieber 2 - Störung	Belebung	BB1_AS2	E 19.7	33192			KAO_BB1_AS2_ALG_GRP_S	KAO_BB1_AS2_ALG_GRP_Q		
1		ZEN	Belebung	E_BB1_AS2_Bed_vOrt	BOOL	Becken 1 - Ablaufschieber 2	vor-Ort-Hand		3	E 20.0		M	U					DB100	12	0		BB1_AS2	KAO_BB1_AS2	33186		Vorzeichenloser 8-Bit Wert	ZEN_Meldungen	DB100,DBB12	10096	KAO_ZEN_DB100_DBB12	0	Information	Operation	KAO_BB1_AS2_ALG_GRP	Becken 1 - Ablaufschieber 2 - vor-Ort-Hand	Belebung	BB1_AS2	E 20.0	33192			KAO_BB1_AS2_ALG_GRP_S	KAO_BB1_AS2_ALG_GRP_Q		
1		ZEN	Belebung	E_BB1_AS2_Bed_Fern	BOOL	Becken 1 - Ablaufschieber 2	vor-Ort-Fern		3	E 20.1		M	U					DB100	12	1		BB1_AS2	KAO_BB1_AS2	10097						KAO_ZEN_DB100_DBB12	1	Information	Operation	KAO_BB1_AS2_ALG_GRP	Becken 1 - Ablaufschieber 2 - vor-Ort-Fern	Belebung	BB1_AS2	E 20.1	33192			KAO_BB1_AS2_ALG_GRP_S	KAO_BB1_AS2_ALG_GRP_Q		
1		ZEN	Belebung	E_BB1_AS2_AF_St	BOOL	Becken 1 - Ablaufschieber 2	Steuersicherung ausgelöst		3	E 20.2	i	M	S2					DB100	12	2		BB1_AS2	KAO_BB1_AS2	10098						KAO_ZEN_DB100_DBB12	2	Störung	Fehler	KAO_BB1_AS2_ALG_GRP	Becken 1 - Ablaufschieber 2 - Steuersicherung ausgelöst	Belebung	BB1_AS2	E 20.2	33192			KAO_BB1_AS2_ALG_GRP_S	KAO_BB1_AS2_ALG_GRP_Q		
1		ZEN	Belebung	E_BB1_SR1_Anst	BOOL	Becken 1 - MV Schlammrückführung 1	Ansteuerung		3	E 20.3		M	B					DB100	12	3		BB1_SR1	KAO_BB1_SR1	10099						KAO_ZEN_DB100_DBB12	3	Information	Betrieb	KAO_BB1_SR1_ALG_GRP	Becken 1 - MV Schlammrückführung 1 - Ansteuerung	Belebung	BB1_SR1	E 20.3	33203			KAO_BB1_SR1_ALG_GRP_S	KAO_BB1_SR1_ALG_GRP_Q	x	
1		ZEN	Belebung	E_BB1_SR1_Bed_vOrt	BOOL	Becken 1 - MV Schlammrückführung 1	vor-Ort-Hand		3	E 20.4		M	U					DB100	12	4		BB1_SR1	KAO_BB1_SR1	10100						KAO_ZEN_DB100_DBB12	4	Information	Operation	KAO_BB1_SR1_ALG_GRP	Becken 1 - MV Schlammrückführung 1 - vor-Ort-Hand	Belebung	BB1_SR1	E 20.4	33203			KAO_BB1_SR1_ALG_GRP_S	KAO_BB1_SR1_ALG_GRP_Q		
1		ZEN	Belebung	E_BB1_SR1_Bed_Fern	BOOL	Becken 1 - MV Schlammrückführung 1	vor-Ort-Fern		3	E 20.5		M	U					DB100	12	5		BB1_SR1	KAO_BB1_SR1	10101						KAO_ZEN_DB100_DBB12	5	Information	Operation	KAO_BB1_SR1_ALG_GRP	Becken 1 - MV Schlammrückführung 1 - vor-Ort-Fern	Belebung	BB1_SR1	E 20.5	33203			KAO_BB1_SR1_ALG_GRP_S	KAO_BB1_SR1_ALG_GRP_Q		
1		ZEN	Belebung	E_BB1_SR1_AF_St	BOOL	Becken 1 - MV Schlammrückführung 1	Steuersicherung ausgelöst		3	E 20.6	i	M	S2					DB100	12	6		BB1_SR1	KAO_BB1_SR1	10102						KAO_ZEN_DB100_DBB12	6	Störung	Fehler	KAO_BB1_SR1_ALG_GRP	Becken 1 - MV Schlammrückführung 1 - Steuersicherung ausgelöst	Belebung	BB1_SR1	E 20.6	33203			KAO_BB1_SR1_ALG_GRP_S	KAO_BB1_SR1_ALG_GRP_Q		
